"features"	"1_Henry_IV"	"2_Henry_IV"	"2_Henry_VI"	"3_Henry_VI"	"A_Midsummer_Night's_Dream"	"All's_Well_That_Ends_Well"	"Antony_and_Cleopatra"	"As_You_Like_It"	"Coriolanus"	"Cymbeline"	"Hamlet"	"Henry_V"	"Julius_Caesar"	"King_John"	"King_Lear"	"Love's_Labours_Lost"	"Much_Ado_About_Nothing"	"Othello"	"Richard_II"	"Richard_III"	"Romeo_and_Juliet"	"The_Comedy_of_Errors"	"The_Merchant_of_Venice"	"The_Merry_Wives_of_Windsor"	"The_Taming_of_the_Shrew"	"The_Tempest"	"The_Two_Gentlemen_of_Verona"	"The_Winter's_Tale"	"Troilus_and_Cressida"	"Twelfth_Night"
"i pray you"	0.0105318588730911	0.0297147385103011	0.0158940397350993	0	0.0406768630003254	0.0782822634757325	0.022625714124102	0.0821933893031175	0.034528683470626	0.0195388823759281	0.0561377245508982	0.0443437130469058	0.0279407655769768	0.0064737489480158	0.0281864817633463	0.0184513192693278	0.0772889417360285	0.0662656743806708	0	0.0141149901195069	0.0163247537682973	0.0979344729344729	0.123236182143077	0.113973102347846	0.0692957036663727	0.0164663263625885	0.0384615384615385	0.0156715248393669	0.0305234776415526	0.0509943906170321
"it is a"	0.0210637177461822	0.0198098256735341	0	0.0112113907730254	0.0244061178001952	0.0447327219861329	0.0395949997171786	0.0763224329243234	0.0443940216050905	0.0439624853458382	0.0748502994011976	0.0541978715017737	0.0279407655769768	0.0064737489480158	0.0281864817633463	0.0246017590257703	0.0237812128418549	0.0968498317871343	0.0122963418383031	0.0329349769455161	0.0272079229471622	0.0356125356125356	0.043132663750077	0.0797811716434921	0.0566964848179413	0.065865305450354	0.0615384615384615	0.0626860993574675	0.0101744925471842	0.0318714941356451
"and i will"	0.0737230121116377	0.0247622820919176	0.0423841059602649	0.0336341723190762	0.0650829808005207	0.027957951241333	0.00565642853102551	0.0763224329243234	0.0246633453361614	0.0146541617819461	0.0093562874251497	0.0246353961371699	0.0628667225481978	0.0453162426361106	0.0281864817633463	0.0492035180515407	0.0594530321046373	0.0254867978387195	0.0122963418383031	0.0470499670650231	0.0598574304837569	0.0356125356125356	0.0369708546429232	0.0683838614087075	0.0188988282726471	0.0411658159064713	0.0307692307692308	0.0156715248393669	0.0254362313679605	0.0318714941356451
"i will be"	0.0631911532385466	0.0544770206022187	0.0317880794701987	0.0168170861595381	0.0406768630003254	0.027957951241333	0.0282821426551276	0.0352257382727646	0.0197306762689291	0.0341930441578742	0.0233907185628743	0.0197083169097359	0.0139703827884884	0.0129474978960316	0.0112745927053385	0.0184513192693278	0.0297265160523187	0.0407788765419513	0.0307408545957578	0.0188199868260092	0.0435326767154595	0.0356125356125356	0.0369708546429232	0.0911784818782767	0.0566964848179413	0.0576321422690598	0.0384615384615385	0.0261192080656115	0.0763086941038816	0.0701172870984192
"it is not"	0.0210637177461822	0.0198098256735341	0.0317880794701987	0.0224227815460508	0.0569476082004556	0.0503243122343995	0.0395949997171786	0.0469676510303528	0.034528683470626	0.0390777647518562	0.0467814371257485	0.0541978715017737	0.0558815311539536	0.0194212468440474	0.0169118890580078	0.0553539578079833	0.0178359096313912	0.0713630339484147	0.0184445127574547	0.0141149901195069	0.0435326767154595	0.0089031339031339	0.0369708546429232	0.0512878960565307	0.0314980471210785	0	0.0307692307692308	0.0156715248393669	0.0152617388207763	0.0446200917899031
"what is the"	0.0315955766192733	0.0495245641838352	0.0105960264900662	0.0056056953865127	0.00813537260006508	0.0223663609930664	0.0169692855930765	0.0234838255151764	0.0542593597395551	0.0195388823759281	0.0467814371257485	0.0147812376823019	0.0209555741827326	0.0064737489480158	0.0281864817633463	0.0246017590257703	0.0178359096313912	0.127433989193598	0.0430371964340609	0.00940999341300461	0.0108831691788649	0.0267094017094017	0.0246472364286154	0.0341919307043538	0.0440972659695099	0.032932652725177	0.0230769230769231	0.0104476832262446	0.0610469552831053	0.0318714941356451
"there is no"	0.0368615060558189	0.0247622820919176	0.00529801324503311	0.0168170861595381	0.0162707452001302	0.0223663609930664	0.011312857062051	0.0352257382727646	0.0246633453361614	0.0439624853458382	0.0140344311377246	0.0246353961371699	0.069851913942442	0.032368744740079	0.00563729635266926	0.0246017590257703	0.0594530321046373	0.0356815169742074	0.0122963418383031	0.0282299802390138	0.0272079229471622	0.0267094017094017	0.0369708546429232	0.0398905858217461	0	0.032932652725177	0.0384615384615385	0.036566891291856	0.0406979701887368	0.0828658847526772
"i do not"	0.0631911532385466	0.0198098256735341	0.0105960264900662	0	0.0244061178001952	0.0335495414895996	0.0395949997171786	0.0293547818939705	0.034528683470626	0.0293083235638921	0.0421032934131737	0.0246353961371699	0.0558815311539536	0.0129474978960316	0.022549185410677	0	0.0356718192627824	0.0662656743806708	0.0122963418383031	0.0235249835325115	0.0108831691788649	0.0267094017094017	0.0184854273214616	0.0227946204695692	0.0062996094242157	0.0493989790877655	0.0307692307692308	0.00522384161312229	0.0356107239151447	0.0509943906170321
"my lord i"	0.0263296471827278	0.0396196513470681	0.0158940397350993	0.0112113907730254	0.00813537260006508	0.0223663609930664	0.00565642853102551	0	0	0.00488472059398202	0.0748502994011976	0.00492707922743398	0.0139703827884884	0.0064737489480158	0.0281864817633463	0	0.0356718192627824	0.0254867978387195	0.0245926836766062	0.0470499670650231	0.00544158458943244	0	0.00616180910715386	0	0.0062996094242157	0.00823316318129425	0.0230769230769231	0.0156715248393669	0.0254362313679605	0.012748597654258
"i know not"	0.0368615060558189	0.0247622820919176	0.0158940397350993	0.0168170861595381	0.00813537260006508	0.0559159024826661	0.011312857062051	0.0176128691363823	0.0147980072016968	0.0341930441578742	0.0280688622754491	0.00492707922743398	0.0558815311539536	0.0129474978960316	0.0620102598793619	0.0184513192693278	0.0356718192627824	0.0611683148129269	0.0122963418383031	0.00470499670650231	0.0272079229471622	0.0445156695156695	0.0184854273214616	0.0398905858217461	0.0188988282726471	0.0164663263625885	0	0.036566891291856	0.0305234776415526	0.0382457929627741
"i am a"	0.0631911532385466	0.0396196513470681	0.00529801324503311	0.0168170861595381	0.0244061178001952	0.0670990829791993	0	0.0234838255151764	0.00493266906723228	0.00488472059398202	0	0.0295624753646039	0.0279407655769768	0.0194212468440474	0.0281864817633463	0.0184513192693278	0.0356718192627824	0.0305841574064635	0.0368890255149093	0.00940999341300461	0.0108831691788649	0.0267094017094017	0.043132663750077	0.0341919307043538	0.0251984376968628	0.0164663263625885	0.00769230769230769	0.0261192080656115	0.0152617388207763	0.0382457929627741
"i am not"	0.0210637177461822	0.00990491283676704	0.0158940397350993	0.0112113907730254	0.0325414904002603	0.027957951241333	0.0169692855930765	0.0528386074091469	0	0.0244236029699101	0.00467814371257485	0.00985415845486795	0.034925956971221	0.0388424936880948	0.0169118890580078	0.00615043975644259	0.0356718192627824	0.0254867978387195	0	0.0188199868260092	0.0217663383577298	0.0445156695156695	0.0308090455357693	0.0341919307043538	0.0251984376968628	0.00823316318129425	0.0230769230769231	0.0261192080656115	0.0050872462735921	0.0701172870984192
"it is the"	0.0105318588730911	0.0198098256735341	0.0105960264900662	0.0224227815460508	0.0244061178001952	0.0223663609930664	0.0282821426551276	0.0176128691363823	0.0147980072016968	0.0146541617819461	0.0140344311377246	0.0246353961371699	0.0279407655769768	0.0194212468440474	0.022549185410677	0.0184513192693278	0.0178359096313912	0.0662656743806708	0.00614817091915155	0.00470499670650231	0.0163247537682973	0.0089031339031339	0.0246472364286154	0.0170959653521769	0.0503968753937256	0.00823316318129425	0.0230769230769231	0.0104476832262446	0.0254362313679605	0.012748597654258
"i would not"	0.0105318588730911	0.00495245641838352	0.00529801324503311	0.0168170861595381	0	0.0111831804965332	0.0282821426551276	0.0352257382727646	0.0246633453361614	0.0146541617819461	0.0093562874251497	0.00492707922743398	0.0209555741827326	0.0258949957920632	0.022549185410677	0.0246017590257703	0.0297265160523187	0.0509735956774391	0.0122963418383031	0.0141149901195069	0.0163247537682973	0.0089031339031339	0.0369708546429232	0.0284932755869615	0.0125992188484314	0.0246994895438828	0.0153846153846154	0.0156715248393669	0.0305234776415526	0.0509943906170321
"there is a"	0.0263296471827278	0.0346671949286846	0	0	0.0162707452001302	0.027957951241333	0.0282821426551276	0.0176128691363823	0.0147980072016968	0.00976944118796405	0.032747005988024	0.0147812376823019	0.0209555741827326	0.0258949957920632	0.0169118890580078	0.00615043975644259	0.0356718192627824	0.00509735956774391	0	0.00470499670650231	0.0163247537682973	0.0445156695156695	0.0369708546429232	0.0341919307043538	0.0125992188484314	0	0.0230769230769231	0.0156715248393669	0.0559597090095132	0.019122896481387
"that i have"	0	0.0198098256735341	0.0264900662251656	0	0.0244061178001952	0.0111831804965332	0.011312857062051	0.0117419127575882	0.00986533813446456	0.0341930441578742	0.0467814371257485	0.0147812376823019	0.0069851913942442	0.0258949957920632	0.022549185410677	0.0184513192693278	0.00594530321046373	0.0152920787032317	0.0184445127574547	0.0188199868260092	0.0108831691788649	0.0178062678062678	0.0123236182143077	0.0284932755869615	0.0188988282726471	0.00823316318129425	0.0615384615384615	0.0261192080656115	0.0101744925471842	0.019122896481387
"is the matter"	0.0210637177461822	0.0247622820919176	0.00529801324503311	0	0	0.0167747707447998	0.00565642853102551	0.00587095637879411	0.0295960144033937	0.0195388823759281	0.0280688622754491	0.00985415845486795	0.0139703827884884	0	0.022549185410677	0	0.0178359096313912	0.101947191354878	0.0368890255149093	0.00470499670650231	0.0108831691788649	0.0089031339031339	0.00616180910715386	0.0284932755869615	0.0125992188484314	0.0164663263625885	0.0153846153846154	0	0.0457852164623289	0.0254971953085161
"he is a"	0.00526592943654555	0.00990491283676704	0.0317880794701987	0.0056056953865127	0.00813537260006508	0.027957951241333	0.011312857062051	0	0.034528683470626	0.0195388823759281	0	0.0295624753646039	0.0419111483654652	0.0064737489480158	0.022549185410677	0.0184513192693278	0.0118906064209275	0.0152920787032317	0.0245926836766062	0.00470499670650231	0.0217663383577298	0.0089031339031339	0.0246472364286154	0.0398905858217461	0.0125992188484314	0.032932652725177	0.0230769230769231	0	0.0203489850943684	0.0446200917899031
"this is the"	0.0315955766192733	0.0198098256735341	0.0211920529801325	0.0224227815460508	0.0325414904002603	0.0111831804965332	0.0169692855930765	0.0176128691363823	0.00986533813446456	0.00976944118796405	0.0187125748502994	0.00985415845486795	0	0.032368744740079	0.022549185410677	0.0184513192693278	0.0118906064209275	0.0152920787032317	0.0122963418383031	0.0141149901195069	0.0217663383577298	0.0089031339031339	0.0184854273214616	0.0284932755869615	0.0251984376968628	0.0164663263625885	0.0384615384615385	0.0156715248393669	0.0152617388207763	0.019122896481387
"my good lord"	0.0315955766192733	0.0445721077654517	0.0211920529801325	0.0112113907730254	0.00813537260006508	0.0726906732274659	0.0169692855930765	0.00587095637879411	0	0.0195388823759281	0.0374251497005988	0.00985415845486795	0	0	0.0563729635266926	0.0123008795128852	0.00594530321046373	0.0152920787032317	0.0245926836766062	0.0470499670650231	0.00544158458943244	0.0089031339031339	0	0	0.0062996094242157	0	0.0307692307692308	0.0104476832262446	0	0
"that i am"	0.00526592943654555	0.0396196513470681	0.0211920529801325	0.0112113907730254	0.00813537260006508	0.0335495414895996	0.00565642853102551	0.0234838255151764	0.0197306762689291	0.00976944118796405	0.0187125748502994	0	0.0209555741827326	0.0064737489480158	0.0394610744686848	0.0123008795128852	0.0297265160523187	0.0152920787032317	0.00614817091915155	0.0141149901195069	0.00544158458943244	0.0267094017094017	0.00616180910715386	0.0227946204695692	0.0188988282726471	0.0164663263625885	0.0384615384615385	0	0.0050872462735921	0.0318714941356451
"i will tell"	0	0.0148573692551506	0.00529801324503311	0.0112113907730254	0.0162707452001302	0.0167747707447998	0.0169692855930765	0.0234838255151764	0.0147980072016968	0.00976944118796405	0.00467814371257485	0.0246353961371699	0.0069851913942442	0.0258949957920632	0.022549185410677	0.0123008795128852	0.0297265160523187	0	0	0.00940999341300461	0.0380910921260271	0.0089031339031339	0.0308090455357693	0.056986551173923	0.0251984376968628	0.00823316318129425	0.00769230769230769	0.0156715248393669	0.0203489850943684	0.00637429882712902
"the duke of"	0	0.0148573692551506	0.127152317880795	0.0392398677055889	0	0.0111831804965332	0	0	0	0	0	0.0492707922743398	0	0	0.0338237781160156	0	0	0	0.104518905625576	0.0564599604780277	0	0.0089031339031339	0.00616180910715386	0	0	0.0246994895438828	0	0	0	0
"i will go"	0.0105318588730911	0.00495245641838352	0	0	0.0244061178001952	0	0.00565642853102551	0.0352257382727646	0.0147980072016968	0.0146541617819461	0.0140344311377246	0.0147812376823019	0.0069851913942442	0.0064737489480158	0.0281864817633463	0	0.0416171224732461	0.0203894382709756	0.0122963418383031	0.0188199868260092	0.0326495075365947	0.0089031339031339	0.0308090455357693	0.0284932755869615	0.0062996094242157	0.00823316318129425	0.0153846153846154	0.0104476832262446	0.0356107239151447	0.019122896481387
"i will make"	0.0210637177461822	0.0148573692551506	0.0264900662251656	0.0280284769325635	0.0162707452001302	0.00559159024826661	0.011312857062051	0.00587095637879411	0.0147980072016968	0.0293083235638921	0.0093562874251497	0.0147812376823019	0	0.0064737489480158	0.0112745927053385	0.00615043975644259	0.0237812128418549	0.0254867978387195	0.0122963418383031	0.00940999341300461	0.0163247537682973	0.0089031339031339	0.0123236182143077	0.0512878960565307	0.0062996094242157	0.0164663263625885	0	0.0104476832262446	0.0203489850943684	0.0254971953085161
"if it be"	0	0.00990491283676704	0.0158940397350993	0.0056056953865127	0	0.0167747707447998	0.0169692855930765	0.0117419127575882	0.0295960144033937	0.0293083235638921	0.0467814371257485	0.00492707922743398	0.0209555741827326	0	0.0169118890580078	0	0	0.0305841574064635	0.0122963418383031	0	0.00544158458943244	0.0089031339031339	0.0246472364286154	0.0284932755869615	0.0125992188484314	0.00823316318129425	0.00769230769230769	0.0261192080656115	0.0101744925471842	0.0382457929627741
"i have a"	0.0157977883096366	0.00495245641838352	0.00529801324503311	0	0.0406768630003254	0.0111831804965332	0.0169692855930765	0.00587095637879411	0.00986533813446456	0.00976944118796405	0.0187125748502994	0.00492707922743398	0.0069851913942442	0.0194212468440474	0.0169118890580078	0.0123008795128852	0.0118906064209275	0.0305841574064635	0.00614817091915155	0.00470499670650231	0.0163247537682973	0	0.0554562819643847	0.0341919307043538	0.0188988282726471	0	0.00769230769230769	0.0156715248393669	0.0254362313679605	0
"but i will"	0.0210637177461822	0.0198098256735341	0.0211920529801325	0.0056056953865127	0.0244061178001952	0.00559159024826661	0.0282821426551276	0.00587095637879411	0.00493266906723228	0.00976944118796405	0	0.0295624753646039	0.0069851913942442	0.0064737489480158	0.022549185410677	0.0123008795128852	0.0178359096313912	0.0254867978387195	0.00614817091915155	0.0188199868260092	0.0272079229471622	0	0.0123236182143077	0.0227946204695692	0.0188988282726471	0.00823316318129425	0.0153846153846154	0.00522384161312229	0.0203489850943684	0.00637429882712902
"i thank you"	0	0.00990491283676704	0.0211920529801325	0	0	0.0111831804965332	0.0169692855930765	0.0293547818939705	0.0147980072016968	0.0146541617819461	0.0140344311377246	0.00492707922743398	0.0069851913942442	0.0064737489480158	0.0112745927053385	0.0123008795128852	0.0297265160523187	0.0203894382709756	0.00614817091915155	0.00940999341300461	0.0217663383577298	0.0089031339031339	0.0184854273214616	0.056986551173923	0.0251984376968628	0	0.0538461538461538	0	0.0050872462735921	0.012748597654258
"my lord of"	0.0368615060558189	0.0643819334389857	0.095364238410596	0.0224227815460508	0	0	0	0.00587095637879411	0	0.00488472059398202	0.00467814371257485	0.0344895545920378	0	0	0.0338237781160156	0	0	0.00509735956774391	0.0307408545957578	0.0564599604780277	0	0	0	0	0	0	0	0	0	0
"me i will"	0	0	0.00529801324503311	0.0112113907730254	0.0162707452001302	0	0.00565642853102551	0.0176128691363823	0.00493266906723228	0.00976944118796405	0.0140344311377246	0.00492707922743398	0.0069851913942442	0.0064737489480158	0.00563729635266926	0.0123008795128852	0.0118906064209275	0.0101947191354878	0	0	0.00544158458943244	0.0089031339031339	0.00616180910715386	0.0284932755869615	0.0188988282726471	0	0	0.00522384161312229	0.0152617388207763	0.012748597654258
"i would have"	0.00526592943654555	0.0148573692551506	0.0158940397350993	0.0056056953865127	0.00813537260006508	0.0335495414895996	0.00565642853102551	0.0117419127575882	0.0197306762689291	0.00976944118796405	0.00467814371257485	0.0197083169097359	0.0069851913942442	0.0064737489480158	0.0169118890580078	0	0.0416171224732461	0.0101947191354878	0	0.0141149901195069	0.0163247537682973	0	0.0184854273214616	0.0227946204695692	0	0	0.0384615384615385	0.0208953664524892	0.0152617388207763	0.019122896481387
